2021061422001445241413167666	,16236658855902339345244	,2021-06-14 18:18:05 ,2021-06-14 18:18:09 ,2021-06-14 18:18:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,便民超市            ,收钱码收款               ,26.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061422001445241413421955_20210614000137494424177	,20210614000287757104177	,2021-06-14 18:01:15 ,                    ,2021-06-14 18:01:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,叮咚买菜            ,退款-叮咚买菜-2106142472315474177,0.13    ,        ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021061422001445241413421955	,20210614000287757104177	,2021-06-14 17:59:44 ,2021-06-14 17:59:44 ,2021-06-14 18:01:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,叮咚买菜            ,叮咚买菜-2106142472315474177,29.09   ,支出      ,交易成功    ,0.00     ,0.13     ,                    ,已支出      ,
20210614376016640241 	,                    	,2021-06-14 03:44:17 ,                    ,2021-06-14 03:44:17 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.13-收益发放 ,4.66    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20210614009130101000240010609035	,20210614009130501000240018146881	,2021-06-14 02:09:56 ,2021-06-14 02:09:56 ,2021-06-14 02:09:56 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-自动转入            ,200.00  ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20210613200040011100890089584359	,                    	,2021-06-13 19:41:19 ,2021-06-13 19:41:29 ,2021-06-13 19:41:29 ,支付宝网站     ,即时到账交易          ,诺诺              ,转账                  ,200.00  ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
20210613009130201010240089179164	,LC2021061319370520889023393452440726	,2021-06-13 19:37:05 ,2021-06-13 19:37:05 ,2021-06-13 19:37:07 ,支付宝网站     ,即时到账交易          ,招商银行            ,余额宝-转出到银行卡          ,1000.00 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20210613368405700241 	,                    	,2021-06-13 03:34:38 ,                    ,2021-06-13 03:34:38 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.12-收益发放 ,4.66    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021061222001445241412122661	,8771001991798995162834709106	,2021-06-12 13:47:02 ,2021-06-12 13:47:03 ,2021-06-12 13:47:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,超意兴(乐陵二店)       ,乐陵二店 店内购物           ,17.50   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061222001445241412124209	,16234703764902339345244	,2021-06-12 11:59:36 ,2021-06-12 11:59:40 ,2021-06-12 11:59:40 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,喜神              ,收钱码收款               ,28.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061222001145241411893677	,T100P1867292318779859710	,2021-06-12 10:48:15 ,2021-06-12 10:48:22 ,2021-06-12 10:48:24 ,淘宝        ,支付宝担保交易         ,中国移动官方旗舰店       ,手机充值                ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061222001145241411910275	,T100P1866953989621859710	,2021-06-12 10:47:58 ,                    ,2021-06-12 10:48:06 ,淘宝        ,支付宝担保交易         ,太初网络充值专营店       ,手机充值                ,30.00   ,        ,交易关闭    ,0.00     ,0.00     ,                    ,         ,
20210612362611710241 	,                    	,2021-06-12 05:55:44 ,                    ,2021-06-12 05:55:44 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.11-收益发放 ,4.67    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021061122001445241412118919	,BJN394-20210611-K2302-986600	,2021-06-11 19:51:49 ,2021-06-11 19:51:50 ,2021-06-11 19:51:50 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,肯德基(北京南站六餐厅)    ,北京南站六餐厅-BJN394      ,27.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061122001445241411901595	,210_202106117317241401186957	,2021-06-11 18:53:55 ,2021-06-11 18:53:56 ,2021-06-11 18:53:56 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-吴师傅-06月11日行程   ,9.29    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061122001445241412022627	,210_202106117317008901585450	,2021-06-11 16:39:21 ,2021-06-11 16:39:22 ,2021-06-11 16:39:22 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-李师傅-06月10日行程   ,9.48    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061122001445241410811739	,20210611092320967053	,2021-06-11 09:23:24 ,2021-06-11 09:23:25 ,2021-06-11 09:23:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月11日08:03 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061122001445241411248264	,CPR2106110801482888082699Y	,2021-06-11 08:01:48 ,2021-06-11 08:01:48 ,2021-06-11 08:01:54 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210611355526463241 	,                    	,2021-06-11 05:46:50 ,                    ,2021-06-11 05:46:50 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.10-收益发放 ,7.29    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20210610009130100010240008173017	,LC2021061022263320889023393452445626	,2021-06-10 22:26:33 ,2021-06-10 22:26:38 ,2021-06-10 22:26:33 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-单次转入            ,14035.23,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2021061000003001240095722337	,1049236131          	,2021-06-10 17:20:09 ,2021-06-10 17:20:13 ,2021-06-10 17:20:14 ,支付宝网站     ,即时到账交易          ,国网北京市电力公司       ,电费                  ,100.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061000003001240095724304	,1049236131          	,2021-06-10 17:20:00 ,                    ,2021-06-10 19:20:28 ,支付宝网站     ,即时到账交易          ,国网北京市电力公司       ,电费                  ,50.00   ,        ,已关闭     ,0.00     ,0.00     ,                    ,         ,
2021061000003001240095724303	,1049236131          	,2021-06-10 17:19:52 ,                    ,2021-06-10 19:20:15 ,支付宝网站     ,即时到账交易          ,国网北京市电力公司       ,电费                  ,50.00   ,        ,已关闭     ,0.00     ,0.00     ,                    ,         ,
2021061022001445241411295153	,210_202106107314669901787419	,2021-06-10 10:32:05 ,2021-06-10 10:32:06 ,2021-06-10 10:32:06 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-周师傅-06月07日行程   ,9.07    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021061022001445241411214827	,20210610103140968053	,2021-06-10 10:31:42 ,2021-06-10 10:31:43 ,2021-06-10 10:31:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月10日09:10 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210610009130201010240085228692	,LC2021061008493320889023393452440537	,2021-06-10 08:49:33 ,2021-06-10 08:49:33 ,2021-06-11 00:51:14 ,支付宝网站     ,即时到账交易          ,招商银行            ,余额宝-转出到银行卡          ,28000.00,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20210610348369356241 	,                    	,2021-06-10 06:00:55 ,                    ,2021-06-10 06:00:55 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.09-收益发放 ,6.51    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20210609001080012204240093498741	,                    	,2021-06-09 13:35:42 ,                    ,2021-06-09 13:35:48 ,支付宝网站     ,即时到账交易          ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司,蚂蚁财富-银河沪深300价值-买入   ,1000.00 ,        ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060922001445241410032369	,20210609095321233053	,2021-06-09 09:53:23 ,2021-06-09 09:53:23 ,2021-06-09 09:53:23 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月9日08:36 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210609339716544241 	,                    	,2021-06-09 04:23:17 ,                    ,2021-06-09 04:23:17 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.08-收益发放 ,7.07    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021060829020848240133234959	,                    	,2021-06-08 11:42:24 ,2021-06-08 11:42:24 ,2021-06-08 11:42:24 ,支付宝网站     ,即时到账交易          ,花呗              ,自动还款-花呗2021年06月账单   ,322.50  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2021060822001445241409708513	,20210608102141118053	,2021-06-08 10:21:42 ,2021-06-08 10:21:43 ,2021-06-08 10:21:43 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月8日09:04 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210608333313708241 	,                    	,2021-06-08 05:52:45 ,                    ,2021-06-08 05:52:45 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.07-收益发放 ,7.63    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021060722001445241408981757	,20210607113640897053	,2021-06-07 11:36:41 ,2021-06-07 11:36:41 ,2021-06-07 11:36:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月7日10:17 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210607326105107241 	,                    	,2021-06-07 05:45:42 ,                    ,2021-06-07 05:45:42 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.06-收益发放 ,6.54    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20210606200040011100240085492441	,                    	,2021-06-06 20:43:53 ,2021-06-06 20:43:56 ,2021-06-06 20:43:57 ,支付宝网站     ,即时到账交易          ,诺诺(苑溪柳)         ,代买                  ,70.00   ,支出      ,交易成功    ,0.00     ,0.00     ,代买                  ,已支出      ,
2021060622001445241408703112	,CPR2106062001118428082699K	,2021-06-06 20:01:11 ,2021-06-06 20:01:12 ,2021-06-06 20:01:18 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,哈啰出行            ,哈啰单车骑行              ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060622001445241408987774	,20210606195340875053	,2021-06-06 19:53:41 ,2021-06-06 19:53:41 ,2021-06-06 19:53:41 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月6日19:35 - 北京轨道交通扫码乘车,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060622001445241408094362	,75126600004802000020210606192928105882029908	,2021-06-06 19:29:29 ,2021-06-06 19:29:30 ,2021-06-06 19:29:30 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,广州甲丁贸易有限公司      ,广州甲丁贸易有限公司          ,139.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060622001445241408689796	,20210606182001297053	,2021-06-06 18:20:01 ,2021-06-06 18:20:02 ,2021-06-06 18:20:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月6日17:59 - 北京轨道交通扫码乘车,4.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210606318003125241 	,                    	,2021-06-06 03:35:29 ,                    ,2021-06-06 03:35:29 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.05-收益发放 ,6.54    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021060522001445241408075198	,16228912851902339345244	,2021-06-05 19:08:06 ,2021-06-05 19:08:08 ,2021-06-05 19:08:08 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,为人民服务           ,收钱码收款               ,27.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060522001445241407503499	,46228904949902339345244	,2021-06-05 18:54:56 ,2021-06-05 18:55:23 ,2021-06-05 18:55:59 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,王伦升             ,收钱码收款               ,50.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210605310681578241 	,                    	,2021-06-05 03:43:47 ,                    ,2021-06-05 03:43:47 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.04-收益发放 ,6.79    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20210604200040011100240084669642	,                    	,2021-06-04 23:29:04 ,2021-06-04 23:29:07 ,2021-06-04 23:29:07 ,支付宝网站     ,即时到账交易          ,诺诺(苑溪柳)         ,代买                  ,55.80   ,支出      ,交易成功    ,0.00     ,0.00     ,代买                  ,已支出      ,
2021060422001445241407521811_20210604000127919824755	,20210604000242560804755	,2021-06-04 22:38:51 ,                    ,2021-06-04 22:38:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,叮咚买菜            ,退款-叮咚买菜-2106042472317384755,12.90   ,        ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021060422001445241406870476	,16228081971902339345244	,2021-06-04 20:03:17 ,2021-06-04 20:03:20 ,2021-06-04 20:03:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,祥和粮油            ,收钱码收款               ,1.50    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060422001445241407486103	,16228081316902339345244	,2021-06-04 20:02:12 ,2021-06-04 20:02:15 ,2021-06-04 20:02:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,华都分割鸡           ,收钱码收款               ,7.80    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060422001445241407196898	,16228077502902339345244	,2021-06-04 19:55:51 ,2021-06-04 19:55:55 ,2021-06-04 19:55:55 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,大厂农家牛羊肉   次渠店   ,收钱码收款               ,53.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060422001445241407069255	,20210604195101305053	,2021-06-04 19:51:03 ,2021-06-04 19:51:03 ,2021-06-04 19:51:03 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月4日18:26 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060422001445241407521811_20210604000114152824755	,20210604000242560804755	,2021-06-04 19:13:33 ,                    ,2021-06-04 19:13:33 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,叮咚买菜            ,退款-叮咚买菜-2106042472317384755,0.20    ,        ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021060422001445241407521811	,20210604000242560804755	,2021-06-04 19:09:02 ,2021-06-04 19:09:03 ,2021-06-04 22:38:51 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,叮咚买菜            ,叮咚买菜-2106042472317384755,109.39  ,支出      ,交易成功    ,0.00     ,13.10    ,                    ,已支出      ,
2021060422001445241407745408	,210_202106047306766401166631	,2021-06-04 18:00:19 ,2021-06-04 18:00:20 ,2021-06-04 18:00:20 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,滴滴出行            ,滴滴快车-宋师傅-06月01日行程   ,9.24    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060422001445241407049387	,20210604092701388053	,2021-06-04 09:27:05 ,2021-06-04 09:27:05 ,2021-06-04 09:27:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月4日08:08 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210604304554968241 	,                    	,2021-06-04 06:04:23 ,                    ,2021-06-04 06:04:23 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.03-收益发放 ,6.63    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021060422001445241407254011	,20210604003020876053	,2021-06-04 00:30:21 ,2021-06-04 00:30:21 ,2021-06-04 00:30:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,5月29日07:25 - 北京轨道交通扫码乘车,2.40    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060422001145241407250756	,T200P1845947268316859710	,2021-06-04 00:06:54 ,2021-06-04 00:06:56 ,2021-06-14 09:15:53 ,淘宝        ,支付宝担保交易         ,天猫超市            ,蔡徐坤同款雀巢咖啡1+2 微研磨原味7条 即溶速溶咖啡冲调饮品 等多件,0.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021060322001445241405889447	,20210603093601483053	,2021-06-03 09:36:04 ,2021-06-03 09:36:05 ,2021-06-03 09:36:05 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京轨道交通路网管理有限公司  ,6月3日08:16 - 北京轨道交通扫码乘车,7.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20210603397496989241 	,                    	,2021-06-03 05:43:47 ,                    ,2021-06-03 05:43:47 ,支付宝网站     ,即时到账交易          ,中欧基金管理有限公司      ,余额宝-2021.06.02-收益发放 ,6.62    ,        ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
------------------------------------------------------------------------------------
共144笔记录
已收入:2笔,304.00元
待收入:0笔,0.00元
已支出:90笔,2527.87元
待支出:0笔,0.00元
导出时间:[2021-07-03 16:32:46]    用户:徐杰
